candidate_id,name,email,phone,submitted_at,salary_full_time,salary_part_time,has_salary_info,salary_ratio_pt_ft,available_full_time,available_part_time,availability_flexibility,both_available,total_experiences,unique_companies,has_big_tech,has_senior_role,has_lead_role,most_common_role_type,experience_diversity_score,company_prestige_score,avg_prestige_per_role,highest_education_level,total_degrees,has_cs_degree,has_top_school,has_high_gpa,total_skills,frontend_skills,backend_skills,mobile_skills,data_skills,cloud_skills,database_skills,devops_skills,language_skills,is_full_stack,high_demand_skills,skills_diversity_score,primary_skill_category,country,city,continent,timezone_group,is_major_tech_hub,experience_score,skills_score,education_score,market_value_score,completeness_score,detailed_experience_score,detailed_skills_score,detailed_education_score,detailed_skill_categories,detailed_is_full_stack,detailed_high_demand_count,detailed_has_tech_degree,detailed_top50_schools,detailed_top25_schools,overall_score,enhanced_overall_score,experience_level,enhanced_experience_level,original_skills,original_work_experiences,score_percentile,enhanced_score_percentile,salary_percentile,experience_percentile,value_tier,enhanced_value_tier,experience_tier,budget_category,value_for_money,enhanced_value_for_money
35,Strong Antelope,strong-antelope@example.com,16196427408,2025-01-28 06:31:16.000000,87693,0,True,0.0,True,True,2,True,5,5,False,False,True,Management,1.0,9,1.8,Bachelor's Degree,2,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,United States,United States,North America,Americas,False,25,0,10,10,10,20,0.0,15,,,,False,0.0,0.0,53.333333333333336,55.0,Senior,Junior,,Tutor.com: Tutor; San Diego State University: Teacher; Target: Customer Success Manager; Vons: Customer Success Manager; Chick-Fil-A: Customer Success Manager,17.128205128205128,17.94871794871795,39.794871794871796,90.82051282051282,Medium,Low,Mid,Standard,0.6081823330634525,0.6271880309716853
36,Talented Antelope,talented-antelope@example.com,12679286168,2025-01-28 16:19:04.000000,116151,0,True,0.0,True,True,2,True,2,2,False,False,False,Other,1.0,6,3.0,Master's Degree,2,True,True,True,10,3,0,0,1,0,1,0,1,False,1,0.5,frontend,Malvern,Malvern,Other,Other,False,16,22,15,15,12,8,18.0,30,"['frontend', 'data', 'database', 'languages']",False,1.0,True,1.0,0.0,78.0,83.0,Mid-Level,Entry-Level,"Web Scraping, UI/UX Design, Data Analysis, MongoDB, TypeScript, REST APIs, Angular, HTML/CSS, Mocha, Elasticsearch",Pennsylvania State University: Graduate Student ; LTIMindtree: Software Engineer,70.66666666666667,70.46153846153847,70.46153846153847,76.61538461538461,High,Medium,Junior,Premium,0.6715396337526152,0.7145870461726546
37,Hilarious Lion,hilarious-lion@example.com,5491139001662,2025-01-28 23:21:46.000000,106535,0,True,0.0,True,True,2,True,4,4,False,True,True,Engineering,1.0,4,1.0,Bachelor's Degree,3,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Quilmes,Quilmes,Other,Other,False,25,0,10,15,10,21,0.0,20,,,,True,0.0,0.0,58.333333333333336,66.0,Senior,Junior,,Affinity Engineering: Chief Technology Officer (CTO); BairesDev: Software Engineer; Nosis: Software Developer; Accenture: Software Developer,28.000000000000004,37.84615384615385,59.794871794871796,57.128205128205124,Medium,Low,Mid,Premium,0.5475508831213529,0.6195147134744451
38,Friendly Walrus,friendly-walrus@example.com,593991361139,2025-01-28 11:39:55.000000,94286,0,True,0.0,True,True,2,True,3,3,False,False,False,Analytics,1.0,3,1.0,Bachelor's Degree,3,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Ecuador,Ecuador,Other,Other,False,24,0,10,20,10,12,0.0,15,,,,False,0.0,0.0,62.333333333333336,57.0,Senior,Junior,,Tecniseguros: Marketing Specialist; Siegfried: Financial Analyst; Ferrero: Financial Analyst,35.48717948717949,21.17948717948718,47.02564102564102,40.35897435897436,Medium,Low,Mid,Standard,0.6611091077501785,0.604543622595083
39,Strong,strong-dog@example.com,2347036644693,2025-01-26 17:41:24.000000,125572,0,True,0.0,True,True,2,True,7,7,False,False,True,Other,1.0,7,1.0,Master's Degree,5,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Nigeria,Nigeria,Other,Other,False,25,0,15,15,10,20,0.0,20,,,,False,0.0,0.0,63.333333333333336,65.0,Senior,Junior,,Aduvie International School: English Specialist; Premier International School: English Specialist; Potters Touch High School: English Specialist; Wave FM: Journalist; Excel FM: Journalist; Teacher National Youth Service Corp: Teacher; Fidelis Medicals: Customer Success Manager,40.61538461538461,35.58974358974359,80.82051282051282,83.48717948717949,Medium,Low,Senior,Premium,0.5043587211586447,0.5176313190838722
40,Hilarious,hilarious-manatee@example.com,9233343801653,2025-01-27 21:21:45.000000,115514,0,True,0.0,True,True,2,True,6,6,False,True,False,Engineering,1.0,10,1.6666666666666667,Bachelor's Degree,1,True,False,True,6,0,1,0,0,1,3,1,1,False,3,0.625,database,Pakistan,Pakistan,Asia,Asia,False,25,18,10,20,12,25,21.25,20,"['backend', 'database', 'cloud', 'devops', 'languages']",False,3.0,True,0.0,0.0,83.0,98.25,Senior,Mid-Level,"PostgreSQL, Docker, Python, Django, MongoDB, SQL",Saudi AZM: Senior Software Engineer; Oraan Pvt Ltd: Software Development Engineer 2 (SDE 2); Marketlytics: Data Scientist; Islamabad Policy Research Institute: Data Scientist; AI Xprt Pvt Ltd: Python Developer; Ufone: Software Developer Intern,78.46153846153847,88.0,69.94871794871796,92.51282051282051,High,Medium,Senior,Premium,0.7185276243572208,0.8505462541336981
41,Radiant,radiant-tapir@example.com,17169074179,2025-01-28 00:36:14.000000,119202,0,True,0.0,True,True,2,True,1,1,False,False,False,Engineering,1.0,1,1.0,Bachelor's Degree,1,True,False,True,1,0,0,0,0,0,0,0,0,False,0,0.0,None,Buffalo,Buffalo,Other,Other,False,8,2,10,15,12,4,1.0,20,[],False,0.0,True,0.0,0.0,45.0,52.0,Junior,Entry-Level,International Mathematics Olympiad,Supros: Software Developer Intern,7.487179487179488,12.564102564102564,73.12820512820512,8.76923076923077,Low,Low,Junior,Premium,0.3775104444556299,0.43623429137095016
42,Zealous Fox,zealous-fox@example.com,84395633287,2025-01-27 04:51:06.000000,100559,0,True,0.0,True,True,2,True,4,4,False,True,True,Engineering,1.0,4,1.0,Bachelor's Degree,2,True,False,False,21,4,4,0,0,2,1,4,2,True,5,0.75,frontend,Viet Nam,Viet Nam,Other,Other,False,25,30,10,15,12,21,37.5,20,"['frontend', 'backend', 'database', 'cloud', 'devops', 'languages']",True,5.0,True,0.0,0.0,90.0,105.5,Senior,Junior,"React, GraphQL, Airflow, MongoDB, Express, Jenkins, ETL, Next JS, TypeScript, Vue JS, Power BI, Kubernetes, Helm, Django, Python, Flask, Kafka, Terraform, Amazon Web Services, Ansible, Node JS",Zoi: Cloud Solutions Architect; On The Card: Technical Project Manager; Construct-X: Senior Software Engineer; Hello Health Group: Full Stack Developer,88.71794871794872,94.35897435897435,53.02564102564102,57.128205128205124,Excellent,Medium,Mid,Premium,0.8949969669547231,1.0491353334858142
43,Mischievous Snake,mischievous-snake@example.com,5551984869073,2025-01-26 23:47:55.000000,58742,0,True,0.0,True,True,2,True,6,6,True,False,False,Engineering,1.0,19,3.1666666666666665,Bachelor's Degree,2,False,False,False,13,2,1,0,0,1,4,1,3,True,5,0.75,database,Brazil,Brazil,South America,Americas,False,25,30,10,20,12,30,35.5,15,"['frontend', 'backend', 'database', 'cloud', 'devops', 'languages']",True,5.0,False,0.0,0.0,95.0,112.5,Senior,Mid-Level,"Docker, Django, HTML/CSS, Java, JavaScript, MongoDB, Python, SQL, SAP, PostgreSQL, Redis, REST APIs, Web Scraping",Metadados: Backend Engineer; Geobyte: Software Developer; Altus: Software Developer Intern; Gerdau: Software Developer Intern; Federal University of Rio Grande do Sul - Physics Institute: Research and Development Intern; Welsyn: Engineering Domain Expert,96.41025641025641,97.7948717948718,13.641025641025642,99.28205128205128,Excellent,High,Senior,Budget,1.6172414967144464,1.9151544040039497
44,Joyful Tapir,joyful-tapir@example.com,12678043675,2025-01-27 18:29:50.000000,56316,0,True,0.0,True,True,2,True,3,3,False,False,False,Research,1.0,7,2.3333333333333335,Doctorate,3,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Philadelphia,Philadelphia,Other,Other,False,24,0,20,20,10,12,0.0,25,,,,False,0.0,0.0,72.33333333333333,67.0,Senior,Junior,,Temple University: Research and Development Intern; Beigene: Researcher; Egyptian Drug Authority: Researcher,60.71794871794872,40.1025641025641,11.897435897435898,83.48717948717949,High,Low,Mid,Budget,1.2844188744465752,1.189715178634846
45,Optimistic Narwhal,optimistic-narwhal@example.com,5491130904317,2025-01-27 21:34:39.000000,71556,0,True,0.0,True,True,2,True,1,1,False,False,False,Engineering,1.0,1,1.0,Bachelor's Degree,2,False,False,False,6,1,1,0,0,0,0,0,3,True,4,0.375,languages,Argentina,Argentina,South America,Americas,False,8,20,10,20,12,4,21.75,15,"['frontend', 'backend', 'languages']",True,4.0,False,0.0,0.0,68.0,72.75,Junior,Entry-Level,"JavaScript, REST APIs, Nest JS, Java, Python, Node JS",FK Tech: Backend Engineer,51.28205128205128,51.69230769230769,26.461538461538463,8.76923076923077,Medium,Low,Junior,Standard,0.9503046564928168,1.0166862317625356
46,Quick Flamingo,quick-flamingo@example.com,55191671654845,2025-01-26 06:53:55.000000,46928,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Bachelor's Degree,3,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Brazil,Brazil,South America,Americas,False,0,0,10,20,8,0,0.0,15,,,,False,0.0,0.0,36.666666666666664,43.0,Entry-Level,Entry-Level,,,3.794871794871795,5.076923076923077,1.641025641025641,2.5128205128205128,Low,Low,Entry,Budget,0.781338788498693,0.9162973065121037
47,Thoughtful Zorse,thoughtful-zorse@example.com,5583987688215,2025-01-27 12:57:27.000000,105069,0,True,0.0,True,True,2,True,5,5,False,True,False,Engineering,1.0,5,1.0,Bachelor's Degree,2,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Brazil,Brazil,South America,Americas,False,25,0,10,20,10,25,0.0,20,,,,True,0.0,0.0,63.333333333333336,75.0,Senior,Mid-Level,,iFood: Software Engineer; Capgemini: Software Developer; iCods Tech: Co-Founder; Digivox: Full Stack Developer; Synchro: Full Stack Developer,40.61538461538461,56.51282051282052,57.948717948717956,68.92307692307692,Medium,Low,Mid,Premium,0.6027784915944125,0.713816634782857
48,Courageous Snake,courageous-snake@example.com,12172590333,2025-01-26 21:42:22.000000,138337,0,True,0.0,True,True,2,True,5,5,False,False,False,Engineering,1.0,5,1.0,Master's Degree,2,True,False,True,16,5,1,0,0,3,0,4,4,True,6,0.625,frontend,Seattle,Seattle,Other,Other,True,25,30,15,15,12,20,36.25,25,"['frontend', 'backend', 'cloud', 'devops', 'languages']",True,6.0,True,0.0,0.0,95.0,108.25,Senior,Junior,"Terraform, JavaScript, Kubernetes, C#, Figma, Azure, Docker, Grafana, HTML/CSS, React, UI/UX Design, Java, Next JS, Ansible, Node JS, TypeScript",Truveta: Software Developer; Larsen & Toubro: Cloud Engineer; PowerUpCloud: Cloud Engineer; HTS Solution: Data Analyst; Mmodal: Data Analyst,96.41025641025641,95.94871794871796,92.71794871794872,68.92307692307692,Excellent,Medium,Mid,Premium,0.6867287855020711,0.7825093792694652
49,Sincere Chinchilla,sincere-chinchilla@example.com,55991444059,2025-01-27 12:49:57.000000,130404,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Master's Degree,3,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Brasil,Brasil,Other,Other,False,0,0,15,15,8,0,0.0,20,,,,False,0.0,0.0,36.666666666666664,43.0,Entry-Level,Entry-Level,,,3.794871794871795,5.076923076923077,85.53846153846155,2.5128205128205128,Low,Low,Entry,Premium,0.28117746899379364,0.3297444863654489
50,Joyful Dolphin,joyful-dolphin@example.com,52526633477188,2025-01-26 11:48:55.000000,123114,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,1,False,False,False,7,1,0,0,0,1,0,1,5,False,4,0.5,languages,CD Juárez,CD Juárez,Other,Other,False,16,22,10,15,12,8,24.0,15,"['frontend', 'cloud', 'devops', 'languages']",False,4.0,False,0.0,0.0,73.0,74.0,Mid-Level,Entry-Level,"JavaScript, C#, C++, Docker, Java, Python, R",Vauxoo: Python Developer; Injectronic: Software Developer,61.38461538461538,53.8974358974359,77.12820512820512,21.897435897435898,High,Low,Junior,Premium,0.5929463749045599,0.6010689279854443
51,Trustworthy Elephant,trustworthy-elephant@example.com,17152527709,2025-01-29 02:57:28.000000,144961,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Bachelor's Degree,4,True,False,False,8,0,0,0,0,2,2,3,1,False,3,0.5,devops,Wichita Falls,Wichita Falls,Other,Other,False,24,22,10,15,12,12,22.0,20,"['database', 'cloud', 'devops', 'languages']",False,3.0,True,0.0,0.0,81.0,81.0,Senior,Junior,"Jenkins, Java, SQL, PostgreSQL, Kubernetes, Kafka, Docker, Microservices",Electronic Transactions Consultants: Software Developer; FedEx Ground: Operational Specialist; Cecil Machine Shop: Machine Learning Engineer,74.76923076923076,67.64102564102565,99.8974358974359,40.35897435897436,High,Medium,Mid,Executive,0.5587709797807686,0.5587709797807686
52,Energetic Yeti,energetic-yeti@example.com,49,2025-01-27 04:30:19.000000,81838,0,True,0.0,True,True,2,True,5,5,False,True,True,Engineering,1.0,5,1.0,Bachelor's Degree,3,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Luneburg,Luneburg,Other,Other,False,25,0,10,20,10,25,0.0,15,,,,False,0.0,0.0,63.333333333333336,70.0,Senior,Mid-Level,,ChartMogul: Senior QA Engineer; LimeSurvey: Technical Support Engineer; Talenttic Tech Hub: Product Manager; Sima Solution: Software Engineer; Duotrans International: DevOps Engineer,40.61538461538461,46.76923076923077,34.35897435897436,68.92307692307692,Medium,Low,Mid,Standard,0.7738866215368575,0.8553483711723161
53,Fearless Narwhal,fearless-narwhal@example.com,5516928981705,2025-01-28 23:34:40.000000,125212,0,True,0.0,True,True,2,True,1,1,False,False,False,Other,1.0,1,1.0,Associate's Degree,2,True,False,False,10,5,1,0,0,1,0,1,3,True,5,0.625,frontend,Brazil,Brazil,South America,Americas,False,8,30,5,15,12,4,31.25,15,"['frontend', 'backend', 'cloud', 'devops', 'languages']",True,5.0,True,0.0,0.0,68.0,77.25,Junior,Entry-Level,"Bootstrap, Docker, Django, HTML/CSS, Java, JavaScript, Next JS, Python, React, Web Scraping",Palheira Silvério: Operational Specialist,51.28205128205128,61.128205128205124,80.3076923076923,8.76923076923077,Medium,Low,Junior,Premium,0.5430789381209469,0.6169536466153404
54,Kind Cat,kind-cat@example.com,4915566313983,2025-01-26 11:57:43.000000,73494,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Master's Degree,2,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Ingolstadt,Ingolstadt,Other,Other,False,16,0,15,20,10,8,0.0,20,,,,False,0.0,0.0,59.333333333333336,58.0,Mid-Level,Entry-Level,,Net Engineering GMBH: Test Engineer; Volksphantom IP Solutions: QA Engineer,30.05128205128205,23.692307692307693,28.307692307692307,21.897435897435898,Medium,Low,Junior,Standard,0.8073221396758012,0.7891800691212888
55,Kind Lemur,kind-lemur@example.com,92343409002808,2025-01-27 22:12:50.000000,140399,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,2,True,False,False,2,0,0,1,0,0,0,0,1,False,1,0.25,mobile,Pakistan,Pakistan,Asia,Asia,False,16,6,10,20,12,8,7.5,20,"['mobile', 'languages']",False,1.0,True,0.0,0.0,62.0,67.5,Mid-Level,Entry-Level,"Java, Kotlin",Hazel Mobile: Mobile App Developer; Funzoft: Mobile App Developer,34.0,41.179487179487175,95.38461538461539,21.897435897435898,Medium,Low,Junior,Executive,0.44159858688452197,0.48077265507589084
56,Smart Penguin,smart-penguin@example.com,593994449269,2025-01-28 20:52:01.000000,144767,0,True,0.0,True,True,2,True,4,3,False,False,False,Engineering,0.75,4,1.0,Bachelor's Degree,1,True,False,False,13,3,3,0,1,1,3,2,1,True,6,0.875,frontend,Ecuador,Ecuador,Other,Other,False,25,30,10,15,12,16,36.75,20,"['frontend', 'backend', 'data', 'database', 'cloud', 'devops', 'languages']",True,6.0,True,0.0,0.0,90.0,99.75,Senior,Junior,"Docker, Django, HTML/CSS, MongoDB, Node JS, Python, React, SQL, Flask, Angular, Machine Learning, Terraform, PostgreSQL",ioet: Software Engineer; Houm: Software Engineer; ioet: Software Engineer; Innvox: Machine Learning Engineer,88.71794871794872,89.58974358974359,99.7948717948718,57.128205128205124,Excellent,Medium,Mid,Executive,0.6216886445115254,0.6890382476669407
57,Intelligent Wombat,intelligent-wombat@example.com,19152578705,2025-01-27 12:37:31.000000,55905,0,True,0.0,True,True,2,True,4,4,False,True,False,Engineering,1.0,4,1.0,Bachelor's Degree,1,True,False,True,26,4,6,1,1,3,3,1,3,True,7,1.0,backend,Troy,Troy,Other,Other,False,25,30,10,20,12,21,40.0,20,"['frontend', 'backend', 'mobile', 'data', 'database', 'cloud', 'devops', 'languages']",True,7.0,True,0.0,0.0,95.0,113.0,Senior,Junior,"REST APIs, Jest, React, Java, PostgreSQL, SQL, JavaScript, MongoDB, React Native, Express, Mocha, TailwindCSS, Node JS, Laravel, Kubernetes, Redux, CircleCI, Django, Python, Google Cloud Platform, Flask, Angular, NLP, Amazon Web Services, PHP, Vue JS",Lowe's Companies: Senior Full Stack Developer; Shapiro Settlement Solutions: Full Stack Developer; Local Business Directories: Backend Engineer; Tech Incubators and Hubs: Frontend Engineer,96.41025641025641,97.94871794871794,11.179487179487179,57.128205128205124,Excellent,High,Mid,Budget,1.6993113317234594,2.021286110365799
58,Loyal Buffalo,loyal-buffalo@example.com,5551983482290,2025-01-27 08:47:41.000000,124591,0,True,0.0,True,True,2,True,2,2,False,False,False,Other,1.0,2,1.0,Associate's Degree,2,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Porto Alegre,Porto Alegre,Other,Other,False,16,0,5,15,10,8,0.0,15,,,,True,0.0,0.0,44.333333333333336,48.0,Mid-Level,Entry-Level,,Grupo Panvel: IT Support Specialist; IPL Empilhadeiras: Technical Support Engineer,7.0256410256410255,8.76923076923077,79.48717948717949,21.897435897435898,Low,Low,Junior,Premium,0.3558309455204095,0.38526057259352603
59,Incredible,incredible-giraffe@example.com,17783196105,2025-01-28 14:54:44.000000,49962,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Master's Degree,2,True,False,True,10,3,2,0,1,0,1,0,3,True,4,0.625,frontend,Canada,Canada,North America,Americas,False,16,28,15,20,12,8,28.25,25,"['frontend', 'backend', 'data', 'database', 'languages']",True,4.0,True,0.0,0.0,89.0,93.25,Mid-Level,Entry-Level,"Bootstrap, SQL, Arduino, Laravel, PHP, Java, Python, Pandas, Vue JS, TypeScript",Jobins Co.: Full Stack Developer; JobsNepal: Software Developer,86.61538461538461,83.02564102564102,5.0256410256410255,21.897435897435898,Excellent,Medium,Junior,Budget,1.7813538289099715,1.8664184780433128
60,Brave Seal,brave-seal@example.com,18044339435,2025-01-27 19:18:00.000000,124444,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Bachelor's Degree,3,True,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Richmond,Richmond,Other,Other,False,0,0,10,15,8,0,0.0,20,,,,True,0.0,0.0,31.666666666666668,43.0,Entry-Level,Entry-Level,,,2.1538461538461537,5.076923076923077,79.07692307692308,2.5128205128205128,Low,Low,Entry,Premium,0.2544651945185519,0.3455369483462441
61,Gentle Flamingo,gentle-flamingo@example.com,559989744355,2025-01-26 17:47:48.000000,89434,0,True,0.0,True,True,2,True,1,1,False,False,False,Engineering,1.0,1,1.0,Associate's Degree,2,True,False,False,2,0,0,0,0,0,0,0,1,False,1,0.125,languages,Brazil,Brazil,South America,Americas,False,8,6,5,20,12,4,6.25,15,['languages'],False,1.0,True,0.0,0.0,49.0,57.25,Junior,Entry-Level,"Java, Agile",BisaWeb Tecnologia de Informação: Full Stack Developer,10.76923076923077,22.46153846153846,41.94871794871795,8.76923076923077,Low,Low,Junior,Standard,0.5478900641814075,0.6401368607017466
62,Calm,calm-walrus@example.com,6147797407,2025-01-26 22:57:39.000000,122774,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,1,True,False,False,9,2,0,1,0,1,1,1,2,False,3,0.75,frontend,Southbank,Southbank,Other,Other,False,16,24,10,15,12,8,25.5,20,"['frontend', 'mobile', 'database', 'cloud', 'devops', 'languages']",False,3.0,True,0.0,0.0,75.0,80.5,Mid-Level,Entry-Level,"Azure, HTML/CSS, Java, JavaScript, Kotlin, SQL, Agile, Jenkins, REST APIs",Magnite: Software Engineer; SpotX: Software Engineer,65.6923076923077,66.66666666666666,76.82051282051282,21.897435897435898,High,Medium,Junior,Premium,0.6108785247690879,0.6556762832521543
63,Enthusiastic Hamster,enthusiastic-hamster@example.com,5547988929555,2025-01-27 09:50:37.000000,104220,0,True,0.0,True,True,2,True,5,5,False,True,False,Engineering,1.0,5,1.0,Bachelor's Degree,2,False,False,False,6,0,0,0,0,0,1,0,1,False,2,0.25,database,Brazil,Brazil,South America,Americas,False,25,16,10,20,12,25,14.5,15,"['database', 'languages']",False,2.0,False,0.0,0.0,81.0,86.5,Senior,Mid-Level,"Python, SQL, Tableau, Power BI, Hadoop, REST APIs",Inside Real Estate: Associate Consultant; Curotec: Senior Data Engineer; Itau Unibanco: Senior Data Engineer; Sofit: Software Engineer; BMW Group: Software Developer Intern,74.76923076923076,75.23076923076924,56.820512820512825,68.92307692307692,High,Medium,Mid,Premium,0.7772020725388601,0.8299750527729802
